Total population,Total households,PCT WHITE COLLAR,PCT BLUE COLLAR,Median income,Mean income,id,Geographic Area Name
6464,1783,28.5,71.5,25469,30566,1400000US48215022501,"Census Tract 225.01, Hidalgo County, Texas"
5398,2147,48.4,51.6,21300,29054,1400000US48215022502,"Census Tract 225.02, Hidalgo County, Texas"
2472,854,49,51,21563,37820,1400000US48215022600,"Census Tract 226, Hidalgo County, Texas"
5326,2833,73.8,26.2,36353,46162,1400000US48215022701,"Census Tract 227.01, Hidalgo County, Texas"
5478,2551,49.3,50.7,29672,39469,1400000US48215022702,"Census Tract 227.02, Hidalgo County, Texas"
7478,2123,40.3,59.7,23476,34476,1400000US48215022800,"Census Tract 228, Hidalgo County, Texas"
4670,1845,47.8,52.3,30313,38593,1400000US48215022900,"Census Tract 229, Hidalgo County, Texas"
3795,1692,50,49.9,23814,37556,1400000US48215023000,"Census Tract 230, Hidalgo County, Texas"
7084,1869,43.2,56.8,25435,35618,1400000US48215023102,"Census Tract 231.02, Hidalgo County, Texas"
6018,1938,50.6,49.3,20399,29469,1400000US48215023103,"Census Tract 231.03, Hidalgo County, Texas"
5241,1493,38.2,61.7,16753,24692,1400000US48215023104,"Census Tract 231.04, Hidalgo County, Texas"
7287,2247,40.5,59.5,24231,34835,1400000US48215023503,"Census Tract 235.03, Hidalgo County, Texas"
7925,2591,56.6,43.3,36239,47473,1400000US48215023504,"Census Tract 235.04, Hidalgo County, Texas"
8842,2212,50.5,49.5,36419,49937,1400000US48215023507,"Census Tract 235.07, Hidalgo County, Texas"
8974,3056,78.5,21.5,65990,70022,1400000US48215023509,"Census Tract 235.09, Hidalgo County, Texas"
9446,3229,76.3,23.7,70596,107013,1400000US48215023510,"Census Tract 235.10, Hidalgo County, Texas"
6653,1908,36.8,63.1,19571,28550,1400000US48215023511,"Census Tract 235.11, Hidalgo County, Texas"
2915,19,12.2,87.8,-,-,1400000US48215023512,"Census Tract 235.12, Hidalgo County, Texas"
6147,1679,33.8,66.2,25226,43231,1400000US48215023513,"Census Tract 235.13, Hidalgo County, Texas"
8111,2189,37.3,62.8,25108,35496,1400000US48215023514,"Census Tract 235.14, Hidalgo County, Texas"
8801,2451,36.3,63.7,24167,38638,1400000US48215023515,"Census Tract 235.15, Hidalgo County, Texas"
8073,2959,44.1,55.9,26273,38252,1400000US48215023600,"Census Tract 236, Hidalgo County, Texas"
4705,1781,57.9,42.2,14849,25888,1400000US48215023700,"Census Tract 237, Hidalgo County, Texas"
8745,2358,49.4,50.6,45526,62140,1400000US48215023801,"Census Tract 238.01, Hidalgo County, Texas"
8140,2526,67.9,32.1,48949,60510,1400000US48215023802,"Census Tract 238.02, Hidalgo County, Texas"
10557,3622,71.2,28.9,71548,82645,1400000US48215023902,"Census Tract 239.02, Hidalgo County, Texas"
4402,1726,54.7,45.3,26004,41556,1400000US48215023903,"Census Tract 239.03, Hidalgo County, Texas"
6507,3083,75.6,24.3,52038,59728,1400000US48215023904,"Census Tract 239.04, Hidalgo County, Texas"
15579,5416,60.9,39.1,31584,39869,1400000US48215024000,"Census Tract 240, Hidalgo County, Texas"
9841,2722,53.6,46.4,31103,48151,1400000US48215024105,"Census Tract 241.05, Hidalgo County, Texas"
11465,3370,60.7,39.2,46752,65993,1400000US48215024106,"Census Tract 241.06, Hidalgo County, Texas"
5700,1633,30.4,69.5,26781,34853,1400000US48215024107,"Census Tract 241.07, Hidalgo County, Texas"
5674,1490,39,61,26659,33463,1400000US48215024108,"Census Tract 241.08, Hidalgo County, Texas"
6625,1680,29.7,70.1,33421,35657,1400000US48215024109,"Census Tract 241.09, Hidalgo County, Texas"
8930,2392,41.6,58.3,32721,50097,1400000US48215024110,"Census Tract 241.10, Hidalgo County, Texas"
5825,1526,45.8,54.3,33108,50207,1400000US48215024111,"Census Tract 241.11, Hidalgo County, Texas"
10534,2471,21.6,78.4,19801,28120,1400000US48215024112,"Census Tract 241.12, Hidalgo County, Texas"
7673,1773,38.8,61.1,26473,32949,1400000US48215024113,"Census Tract 241.13, Hidalgo County, Texas"
8609,2057,26.9,73.2,15470,25332,1400000US48215024114,"Census Tract 241.14, Hidalgo County, Texas"
13924,3679,31.4,68.5,21052,29882,1400000US48215024201,"Census Tract 242.01, Hidalgo County, Texas"
4379,2894,32.2,67.8,33019,38600,1400000US48215024203,"Census Tract 242.03, Hidalgo County, Texas"
4133,1467,26.3,73.6,25818,39381,1400000US48215024204,"Census Tract 242.04, Hidalgo County, Texas"
7873,2415,44,56,24989,36875,1400000US48215024205,"Census Tract 242.05, Hidalgo County, Texas"
1002,586,42.7,57.2,46773,50877,1400000US48215024301,"Census Tract 243.01, Hidalgo County, Texas"
1277,505,49.8,50.1,26285,34997,1400000US48215024302,"Census Tract 243.02, Hidalgo County, Texas"
8120,2173,38.5,61.5,23720,40089,1400000US48215024402,"Census Tract 244.02, Hidalgo County, Texas"
4847,1708,58.3,41.7,18154,35672,1400000US48215024403,"Census Tract 244.03, Hidalgo County, Texas"
2985,954,48.2,51.9,22996,40276,1400000US48215024404,"Census Tract 244.04, Hidalgo County, Texas"
7111,2260,43.6,56.4,24173,33945,1400000US48215024500,"Census Tract 245, Hidalgo County, Texas"
5571,1558,46.2,53.8,21915,35525,1400000US48215024600,"Census Tract 246, Hidalgo County, Texas"
0,0,#VALUE!,#VALUE!,-,-,1400000US48215980000,"Census Tract 9800, Hidalgo County, Texas"
4021,1611,44.6,55.5,42179,49604,1400000US48217960100,"Census Tract 9601, Hill County, Texas"
4339,2388,46.5,53.5,47904,63858,1400000US48217960200,"Census Tract 9602, Hill County, Texas"
1748,1346,52.1,48,34400,43567,1400000US48217960400,"Census Tract 9604, Hill County, Texas"
5620,2577,55.3,44.7,50034,56943,1400000US48217960500,"Census Tract 9605, Hill County, Texas"
1453,533,40.1,60,32683,44866,1400000US48217960600,"Census Tract 9606, Hill County, Texas"
2107,994,50.8,49.2,44241,58695,1400000US48217960700,"Census Tract 9607, Hill County, Texas"
3196,1581,48.6,51.4,35817,52888,1400000US48217960800,"Census Tract 9608, Hill County, Texas"
2563,742,17.2,82.9,27188,32230,1400000US48217960900,"Census Tract 9609, Hill County, Texas"
1851,717,40,60.1,21262,29358,1400000US48217961000,"Census Tract 9610, Hill County, Texas"
3830,1507,54.1,45.9,52105,62296,1400000US48217961100,"Census Tract 9611, Hill County, Texas"
4126,1911,46.3,53.8,41071,54697,1400000US48217961400,"Census Tract 9614, Hill County, Texas"
1506,670,50.6,49.3,32857,52102,1400000US48219950100,"Census Tract 9501, Hockley County, Texas"
4223,1785,60.6,39.4,49839,66300,1400000US48219950200,"Census Tract 9502, Hockley County, Texas"
4226,1773,48.6,51.3,47682,57423,1400000US48219950300,"Census Tract 9503, Hockley County, Texas"
4568,1973,42.5,57.4,30000,39824,1400000US48219950400,"Census Tract 9504, Hockley County, Texas"
5123,1696,54.7,45.4,49509,60082,1400000US48219950500,"Census Tract 9505, Hockley County, Texas"
1688,704,55.3,44.7,52458,62799,1400000US48219950600,"Census Tract 9506, Hockley County, Texas"
1599,693,57.9,42.1,46866,57759,1400000US48219950700,"Census Tract 9507, Hockley County, Texas"
4619,2145,56.5,43.5,40694,55539,1400000US48221160100,"Census Tract 1601, Hood County, Texas"
3119,1450,59.8,40.2,63438,81446,1400000US48221160204,"Census Tract 1602.04, Hood County, Texas"
6384,3577,51.2,48.8,46959,64517,1400000US48221160205,"Census Tract 1602.05, Hood County, Texas"
3853,2003,61.1,38.9,50719,73891,1400000US48221160206,"Census Tract 1602.06, Hood County, Texas"
5647,3214,65.6,34.4,50637,75753,1400000US48221160207,"Census Tract 1602.07, Hood County, Texas"
5007,2499,42.5,57.4,48844,55383,1400000US48221160208,"Census Tract 1602.08, Hood County, Texas"
6819,2764,60.3,39.7,76350,95703,1400000US48221160209,"Census Tract 1602.09, Hood County, Texas"
4915,2341,80.4,19.7,87558,111001,1400000US48221160210,"Census Tract 1602.10, Hood County, Texas"
5540,2290,54.5,45.6,51101,63905,1400000US48221160301,"Census Tract 1603.01, Hood County, Texas"
3913,1605,58.4,41.5,54492,63782,1400000US48221160302,"Census Tract 1603.02, Hood County, Texas"
3195,1278,45.5,54.5,44345,55870,1400000US48223950100,"Census Tract 9501, Hopkins County, Texas"
4116,1843,55.6,44.5,48388,57253,1400000US48223950200,"Census Tract 9502, Hopkins County, Texas"
5500,2185,49.6,50.5,57816,70418,1400000US48223950300,"Census Tract 9503, Hopkins County, Texas"
3909,1643,46.3,53.7,37893,42543,1400000US48223950401,"Census Tract 9504.01, Hopkins County, Texas"
4031,1716,65,35,33677,56129,1400000US48223950402,"Census Tract 9504.02, Hopkins County, Texas"
3211,1376,40.5,59.6,31981,42714,1400000US48223950500,"Census Tract 9505, Hopkins County, Texas"
3673,1689,49,51,39817,54120,1400000US48223950600,"Census Tract 9506, Hopkins County, Texas"
4460,1987,40.5,59.5,42530,49430,1400000US48223950700,"Census Tract 9507, Hopkins County, Texas"
2445,1228,55.2,44.8,43170,56335,1400000US48223950800,"Census Tract 9508, Hopkins County, Texas"
6079,2988,42.7,57.2,35313,55528,1400000US48225950100,"Census Tract 9501, Houston County, Texas"
1825,956,41.2,58.7,25508,38188,1400000US48225950200,"Census Tract 9502, Houston County, Texas"
2629,1224,52.3,47.7,27130,39124,1400000US48225950300,"Census Tract 9503, Houston County, Texas"
4047,1509,37.5,62.5,20373,35706,1400000US48225950400,"Census Tract 9504, Houston County, Texas"
4568,2502,54.1,45.9,39364,57231,1400000US48225950500,"Census Tract 9505, Houston County, Texas"
1668,911,36,64,30625,38504,1400000US48225950600,"Census Tract 9506, Houston County, Texas"
2826,1338,58,42,46667,56780,1400000US48225950700,"Census Tract 9507, Houston County, Texas"
2420,1232,45,55,58911,60983,1400000US48227950100,"Census Tract 9501, Howard County, Texas"
1861,881,43.9,56,31797,51240,1400000US48227950200,"Census Tract 9502, Howard County, Texas"
1916,741,38.9,61,19107,32563,1400000US48227950300,"Census Tract 9503, Howard County, Texas"
3252,1948,39,61,24935,39973,1400000US48227950400,"Census Tract 9504, Howard County, Texas"
3193,1253,49.1,51,33288,48839,1400000US48227950500,"Census Tract 9505, Howard County, Texas"
3942,1644,56.5,43.5,42873,50215,1400000US48227950600,"Census Tract 9506, Howard County, Texas"
3204,1392,42.5,57.5,30262,44486,1400000US48227950700,"Census Tract 9507, Howard County, Texas"
4575,1646,44.8,55.2,49904,56090,1400000US48227950801,"Census Tract 9508.01, Howard County, Texas"
6360,810,38,62.1,31438,45931,1400000US48227950802,"Census Tract 9508.02, Howard County, Texas"
3562,1698,62.1,37.9,73254,78996,1400000US48227950900,"Census Tract 9509, Howard County, Texas"
3441,1534,42.2,57.8,22647,34453,1400000US48229950300,"Census Tract 9503, Hudspeth County, Texas"
2836,1258,56.8,43.2,57784,79359,1400000US48231960100,"Census Tract 9601, Hunt County, Texas"
2660,1196,49.8,50.2,35954,44458,1400000US48231960200,"Census Tract 9602, Hunt County, Texas"
4031,1600,56.2,43.7,55645,65046,1400000US48231960300,"Census Tract 9603, Hunt County, Texas"
4799,1970,47.8,52.3,39713,54326,1400000US48231960400,"Census Tract 9604, Hunt County, Texas"
3961,2006,53.2,46.8,29182,36450,1400000US48231960500,"Census Tract 9605, Hunt County, Texas"
3621,1474,71.6,28.4,23674,36493,1400000US48231960600,"Census Tract 9606, Hunt County, Texas"
5436,2291,45.5,54.5,52131,60500,1400000US48231960700,"Census Tract 9607, Hunt County, Texas"
4341,1412,25.7,74.3,24728,30506,1400000US48231960800,"Census Tract 9608, Hunt County, Texas"
4649,1895,41.3,58.7,23310,29022,1400000US48231960900,"Census Tract 9609, Hunt County, Texas"
4458,1829,56.9,43,31389,39780,1400000US48231961000,"Census Tract 9610, Hunt County, Texas"
6313,2709,72.1,27.8,75687,88208,1400000US48231961100,"Census Tract 9611, Hunt County, Texas"
4095,1918,63.3,36.7,56810,74144,1400000US48231961200,"Census Tract 9612, Hunt County, Texas"
6103,2735,72.9,27.2,52193,60293,1400000US48231961300,"Census Tract 9613, Hunt County, Texas"
6757,2635,63.5,36.4,61188,66247,1400000US48231961400,"Census Tract 9614, Hunt County, Texas"
2937,1221,60.1,40,66063,82867,1400000US48231961501,"Census Tract 9615.01, Hunt County, Texas"
4226,1560,58.2,41.8,53722,65878,1400000US48231961502,"Census Tract 9615.02, Hunt County, Texas"
4502,1762,47,53,43000,52139,1400000US48231961503,"Census Tract 9615.03, Hunt County, Texas"
6185,3269,48.3,51.6,35938,48648,1400000US48231961600,"Census Tract 9616, Hunt County, Texas"
2926,1394,40.3,59.6,40434,51244,1400000US48231961700,"Census Tract 9617, Hunt County, Texas"
2512,1284,57.1,42.9,50571,60052,1400000US48233950200,"Census Tract 9502, Hutchinson County, Texas"
5150,2664,47.8,52.2,41859,50254,1400000US48233950500,"Census Tract 9505, Hutchinson County, Texas"
3865,1873,44.9,55.2,36806,46329,1400000US48233950600,"Census Tract 9506, Hutchinson County, Texas"
1870,960,43.9,56.2,30367,36198,1400000US48233950700,"Census Tract 9507, Hutchinson County, Texas"
855,545,26.3,73.7,27931,29125,1400000US48233950800,"Census Tract 9508, Hutchinson County, Texas"
4440,1749,51.9,48.2,46116,55654,1400000US48233950900,"Census Tract 9509, Hutchinson County, Texas"
3402,1636,62.9,37.1,53421,74956,1400000US48233951000,"Census Tract 9510, Hutchinson County, Texas"
1673,839,46.8,53.2,48833,76124,1400000US48235950100,"Census Tract 9501, Irion County, Texas"
2549,1065,62,37.9,49583,67143,1400000US48237950100,"Census Tract 9501, Jack County, Texas"
3237,1490,53.2,46.9,44950,56360,1400000US48237950300,"Census Tract 9503, Jack County, Texas"
3286,1470,36.1,63.9,47634,61521,1400000US48237950500,"Census Tract 9505, Jack County, Texas"
5002,2516,54.9,45.2,51957,59952,1400000US48239950100,"Census Tract 9501, Jackson County, Texas"
3782,2060,41.2,58.8,42736,50074,1400000US48239950200,"Census Tract 9502, Jackson County, Texas"
5203,2017,53.5,46.5,53409,80764,1400000US48239950300,"Census Tract 9503, Jackson County, Texas"
5691,3840,53.5,46.5,35813,46100,1400000US48241950100,"Census Tract 9501, Jasper County, Texas"
3722,1794,51.7,48.3,31816,45302,1400000US48241950200,"Census Tract 9502, Jasper County, Texas"
3387,1367,47.4,52.6,19260,30792,1400000US48241950300,"Census Tract 9503, Jasper County, Texas"
5085,2114,54.8,45.2,45457,56779,1400000US48241950400,"Census Tract 9504, Jasper County, Texas"
5024,2265,43.4,56.6,40340,51192,1400000US48241950500,"Census Tract 9505, Jasper County, Texas"
2335,1010,36.7,63.2,23768,37216,1400000US48241950600,"Census Tract 9506, Jasper County, Texas"
7615,3171,53.2,46.8,48412,56305,1400000US48241950700,"Census Tract 9507, Jasper County, Texas"
2389,1179,48.4,51.6,42023,59247,1400000US48241950800,"Census Tract 9508, Jasper County, Texas"
2340,1690,55.4,44.6,43750,53090,1400000US48243950100,"Census Tract 9501, Jeff Davis County, Texas"
5078,2241,59.7,40.3,53816,64708,1400000US48245000101,"Census Tract 1.01, Jefferson County, Texas"
1591,848,53.5,46.6,54281,60102,1400000US48245000102,"Census Tract 1.02, Jefferson County, Texas"
3203,1195,41.8,58.1,15119,24042,1400000US48245000103,"Census Tract 1.03, Jefferson County, Texas"
4664,1884,46,54,47534,52525,1400000US48245000200,"Census Tract 2, Jefferson County, Texas"
6875,2936,80.4,19.6,76758,114780,1400000US48245000302,"Census Tract 3.02, Jefferson County, Texas"
6415,2669,49.7,50.3,48539,61447,1400000US48245000304,"Census Tract 3.04, Jefferson County, Texas"
4363,1776,80.4,19.5,73914,92112,1400000US48245000306,"Census Tract 3.06, Jefferson County, Texas"
2747,1520,71.9,28.1,70625,80141,1400000US48245000307,"Census Tract 3.07, Jefferson County, Texas"
5642,2978,75.3,24.7,38206,74305,1400000US48245000308,"Census Tract 3.08, Jefferson County, Texas"
2370,1177,74.1,25.9,45843,65447,1400000US48245000309,"Census Tract 3.09, Jefferson County, Texas"
5011,2387,69.9,30.1,61125,82142,1400000US48245000310,"Census Tract 3.10, Jefferson County, Texas"
5258,2341,67.9,32.1,44030,71705,1400000US48245000400,"Census Tract 4, Jefferson County, Texas"
2031,1038,55.1,45,39811,50818,1400000US48245000500,"Census Tract 5, Jefferson County, Texas"
7128,2327,38.8,61.2,26843,37420,1400000US48245000600,"Census Tract 6, Jefferson County, Texas"
2822,1303,44.6,55.5,23848,32178,1400000US48245000700,"Census Tract 7, Jefferson County, Texas"
1787,713,39.9,60,22353,30101,1400000US48245000900,"Census Tract 9, Jefferson County, Texas"
2511,1366,57.3,42.8,29651,51117,1400000US48245001100,"Census Tract 11, Jefferson County, Texas"
2251,1167,33.3,66.8,25278,42200,1400000US48245001200,"Census Tract 12, Jefferson County, Texas"
5253,2162,52.1,47.8,50795,65296,1400000US48245001301,"Census Tract 13.01, Jefferson County, Texas"
2869,1228,61.9,38.1,52083,62400,1400000US48245001302,"Census Tract 13.02, Jefferson County, Texas"
3021,1191,68.6,31.5,69160,95370,1400000US48245001303,"Census Tract 13.03, Jefferson County, Texas"
1815,1016,43,56.9,19732,34757,1400000US48245001700,"Census Tract 17, Jefferson County, Texas"
3069,1093,26.3,73.8,24649,33855,1400000US48245001900,"Census Tract 19, Jefferson County, Texas"
2446,934,27.8,72.3,39395,46145,1400000US48245002000,"Census Tract 20, Jefferson County, Texas"
3581,1364,27.3,72.7,32831,39213,1400000US48245002100,"Census Tract 21, Jefferson County, Texas"
2758,1164,58.3,41.7,30887,42289,1400000US48245002200,"Census Tract 22, Jefferson County, Texas"
3043,1629,53,46.9,29068,37360,1400000US48245002300,"Census Tract 23, Jefferson County, Texas"
2595,1193,33.9,66.1,23224,31365,1400000US48245002400,"Census Tract 24, Jefferson County, Texas"
3964,1692,24,76,26690,36355,1400000US48245002500,"Census Tract 25, Jefferson County, Texas"
6345,2075,48.9,51,22366,28622,1400000US48245002600,"Census Tract 26, Jefferson County, Texas"
1153,682,42.3,57.7,25184,36852,1400000US48245005100,"Census Tract 51, Jefferson County, Texas"
1454,659,37.2,62.7,24591,31043,1400000US48245005400,"Census Tract 54, Jefferson County, Texas"
2344,1239,40.6,59.4,37669,37200,1400000US48245005500,"Census Tract 55, Jefferson County, Texas"
4078,1323,29.2,70.8,28212,38209,1400000US48245005600,"Census Tract 56, Jefferson County, Texas"
1657,806,39.6,60.4,17973,31672,1400000US48245005900,"Census Tract 59, Jefferson County, Texas"
1406,868,33,67.1,29122,35204,1400000US48245006100,"Census Tract 61, Jefferson County, Texas"
2100,810,48.5,51.5,30170,30737,1400000US48245006300,"Census Tract 63, Jefferson County, Texas"
1350,807,33.6,66.5,19938,33654,1400000US48245006400,"Census Tract 64, Jefferson County, Texas"
3387,1421,42.2,57.7,22411,28377,1400000US48245006500,"Census Tract 65, Jefferson County, Texas"
4419,1858,32.6,67.4,31166,46176,1400000US48245006600,"Census Tract 66, Jefferson County, Texas"
3076,1141,37.2,62.8,31107,47355,1400000US48245006700,"Census Tract 67, Jefferson County, Texas"
1557,757,46.4,53.5,45375,53920,1400000US48245006800,"Census Tract 68, Jefferson County, Texas"
2903,1370,42.1,57.8,52123,55319,1400000US48245006900,"Census Tract 69, Jefferson County, Texas"
